NUM,CALL,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,2.4,3.1,3.2,3.3,3.4,3.5,4.1,4.2,4.3,4.4,5.1,5.2,5.3,5.4,5.5,6.1,6.2,6.3,6.4,7.1,7.2,7.3,7.4,7.5,8.1,8.2,8.3,8.4,9.1,9.2,9.3,9.4,9.5
1,CALCAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ANDPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BETNAN,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,1,,,,,,2,1,,,
4,CASTET,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,CARBIG,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,1,1,1,,,2,,,,,,2,,
6,EMPNIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ERIVAG,,,,,,1,,,4,,,,1,6,,,,3,,,,3,3,,,3,,,,1,3,5,,,6,,,,2,5,3
8,LEDPAL,,1,1,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,1,,
9,PETFRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,RUBCHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,SALPUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,VACVIT,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,DEAD,1,1,1,2,,,,,,1,1,,1,,,,,5,1,,,4,1,1,,2,2,,1,1,,,,2,1,2,4,3,3,4,
17,LITTER,1,1,1,,,1,1,,,1,,,,,,,1,1,1,,1,1,1,,1,1,,1,1,,,,1,,1,,,,1,,
18,TUSSOCK,,,,,,,,,1,,,,,1,,,,,1,,,,1,,,,1,,,,1,1,,,1,1,,,,1,1
19,MOSS,,,,1,1,,,1,1,,1,1,1,,,1,1,,,1,,,1,,,1,,1,1,,,,,,,,,,1,,
20,LICHEN,1,1,1,1,1,,1,1,,,,1,,1,1,1,1,1,,,,,,1,1,1,1,,,1,,,,,,1,,,,,
21,VOLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,BARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,FRAME,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
24,MAX,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
25,MAXSPP,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
26,GROUND,69,75,69,74,80,70,75,71,70,69,69,68,72,69,67,66,67,67,65,67,64,68,65,61,66,69,62,59,64,68,58,58,64,60,60,58,62,67,66,79,65
27,CANOPY,6,22,11,7,9,13,6,3,8,6,3,1,6,14,1,2,4,11,11,29,3,20,25,19,2,30,12,12,12,10,11,14,12,10,17,8,13,13,20,36,14
28,SPP,16,8,16,16,4,7,20,20,7,16,16,20,5,7,20,19,12,7,16,3,5,5,7,3,20,7,16,5,5,5,7,7,5,16,7,16,3,16,5,7,7
