NUM,CALL,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,2.4,3.1,3.2,3.3,3.4,3.5,4.1,4.2,4.3,4.4,5.1,5.2,5.3,5.4,5.5,6.1,6.2,6.3,6.4,7.1,7.2,7.3,7.4,7.5,8.1,8.2,8.3,8.4,9.1,9.2,9.3,9.4,9.5
1,CALCAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ANDPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BETNAN,,6,,2,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,CASTET,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,1,,,,,,,,,,,1,
5,CARBIG,,1,,,,1,2,2,,,,,,,3,,,,,,,,,,,1,,,1,,,,2,2,,,,2,1,2,
6,EMPNIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ERIVAG,1,1,1,,,1,1,1,,,5,3,3,,2,2,6,,1,4,2,2,,1,3,4,,1,1,1,1,3,5,2,2,3,,1,,,
8,LEDPAL,,,,2,,,3,,1,,1,,,2,1,,,5,1,,,10,1,,,2,,,,3,,2,,,,1,,1,,2,
9,PETFRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,RUBCHA,1,,1,2,1,,4,1,2,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
11,SALPUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,VACVIT,,,,,,,,2,,1,1,4,3,6,,,,2,,1,,,1,,2,,,,,3,,,,5,2,,1,,,2,2
13,VACOXY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,PEDLAP,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,DEAD,1,,1,1,,2,1,1,1,3,,,,2,,,,3,2,,,,,2,3,,1,1,1,,4,1,2,3,,2,,4,1,,
17,LITTER,,1,1,1,1,,1,1,,,,,1,1,,,,1,,,,,,,,,1,,,,1,1,,,,,,,,,
18,TUSSOCK,,,,,,,,,,,1,1,,,,1,1,,,1,1,1,1,1,1,1,,1,1,1,,,,,1,,1,,1,,
19,MOSS,1,1,1,1,1,1,1,1,1,1,,,1,,1,,,,1,,,,,,,,1,,,,,,1,,,,1,1,,,1
20,LICHEN,,,,,,,,,1,,,,,,1,,,,1,,,,,1,,,,1,1,,,1,1,1,,,,1,,1,1
21,VOLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,BARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,FRAME,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
24,MAX,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
25,MAXSPP,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
26,GROUND,73,76,77,78,69,76,75,71,69,73,69,74,74,72,68,58,59,66,65,75,47,77,69,71,64,58,68,71,74,68,74,72,71,69,59,72,56,64,61,66,71
27,CANOPY,9,19,32,28,12,24,27,23,12,10,28,25,27,17,20,13,20,7,13,30,11,25,6,10,14,16,11,14,25,26,27,11,20,16,7,17,18,14,7,10,7
28,SPP,7,7,7,3,7,7,7,7,8,16,7,7,7,10,7,7,7,8,7,7,7,8,7,16,7,7,16,7,7,7,7,16,5,7,7,7,7,5,5,5,12
