NUM,CALL,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,2.4,3.1,3.2,3.3,3.4,3.5,4.1,4.2,4.3,4.4,5.1,5.2,5.3,5.4,5.5,6.1,6.2,6.3,6.4,7.1,7.2,7.3,7.4,7.5,8.1,8.2,8.3,8.4,9.1,9.2,9.3,9.4,9.5
1,CALCAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2,ANDPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BETNAN,,,,2,,,,,,,3,,2,1,,,,,,,,,,,,,,,,3,,,,,1,,,,,,
4,CASTET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,CARBIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,EMPNIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ERIVAG,4,3,,,6,1,14,3,,3,12,,,,5,2,,4,1,3,,1,4,3,3,,7,3,1,3,2,6,,2,6,5,3,5,9,4,4
8,LEDPAL,,5,,,,1,,,,2,,1,5,,15,4,17,4,5,12,4,3,6,5,4,4,4,,4,2,2,6,2,,,,2,19,2,,
9,PETFRI,,,4,2,,,6,3,1,,,3,2,3,,5,2,,,4,2,1,,2,4,2,,2,1,1,,,5,1,,,,2,1,,2
10,RUBCHA,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
11,SALPUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,VACVIT,,,1,,,,6,,,,,6,2,,,1,,,,,2,,,,,,,,,,,,,4,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,DEAD,,2,,3,,1,6,,,,6,4,,,2,3,2,2,,10,,2,,,2,,,2,3,,,,1,,,2,,2,,2,
17,LITTER,,,1,1,,,1,1,,,1,1,1,,,1,1,,,1,1,,,1,1,,1,1,1,,,,1,1,,,,1,,,
18,TUSSOCK,1,1,,,1,1,,,1,1,1,,,,1,,,,1,,,1,,1,,1,,1,,1,1,1,1,,1,1,1,,1,1,1
19,MOSS,,,,,,,,,,,,1,,1,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,
20,LICHEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,VOLE,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
22,BARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,FRAME,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
24,MAX,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
25,MAXSPP,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
26,GROUND,60,75,88,78,77,53,82,88,82,58,76,89,99,95,56,88,96,97,60,78,87,82,95,78,85,78,92,77,81,74,70,72,77,83,67,66,60,81,70,65,72
27,CANOPY,20,30,44,19,16,16,42,39,27,27,38,41,42,33,21,40,39,34,14,31,30,31,32,31,34,21,43,28,33,20,22,17,35,40,23,18,10,42,27,25,22
28,SPP,7,7,9,9,7,7,7,9,9,7,7,9,9,9,7,7,8,7,7,16,9,16,7,9,9,9,7,9,9,7,7,7,9,7,7,7,7,8,7,7,7
