NUM,CALL,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,2.4,3.1,3.2,3.3,3.4,3.5,4.1,4.2,4.3,4.4,5.1,5.2,5.3,5.4,5.5,6.1,6.2,6.3,6.4,7.1,7.2,7.3,7.4,7.5,8.1,8.2,8.3,8.4,9.1,9.2,9.3,9.4,9.5
1,CALCAN,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ANDPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BETNAN,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
4,CASTET,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,2,,,1,2,1,
5,CARBIG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
6,EMPNIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ERIVAG,,,4,3,,1,2,1,2,1,1,4,,4,2,,2,4,2,,2,1,3,,2,3,5,4,3,4,2,2,2,2,2,2,6,,,,
8,LEDPAL,4,4,,6,3,2,,,3,,,6,2,,3,5,4,,2,,,,,,,,,,2,,,,,,3,,,7,,,
9,PETFRI,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
10,RUBCHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,SALPUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,VACVIT,,,,,,,3,4,,2,2,,,,2,3,4,,3,2,1,,,3,,1,,,1,,2,,3,2,,,,,2,,
13,SPIREA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,DEAD,,2,3,,,,4,2,,3,5,,,,3,,,,4,,3,,,7,5,,,2,,,,1,6,,,,9,,,,1
17,LITTER,1,1,,,1,,,,,,1,1,,,1,1,1,,,1,,,,1,1,,,1,1,,,,1,1,,,,,,,1
18,TUSSOCK,,,1,1,,,1,1,1,,,,1,1,,,,1,,,1,1,1,,,1,1,,,1,1,1,,,,1,1,,,,
19,MOSS,1,1,,,,,,,,,1,,,,,1,,,,1,,,,,1,,,,,,,,,1,1,1,,1,1,1,1
20,LICHEN,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
21,VOLE,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
22,BARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,FRAME,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
24,MAX,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
25,MAXSPP,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
26,GROUND,54,59,55,42,44,53,48,39,34,54,54,56,40,36,55,53,53,38,60,48,46,36,37,50,58,43,36,49,48,57,41,38,50,58,59,63,48,62,60,63,63
27,CANOPY,22,29,23,14,16,21,19,8,8,23,26,27,11,12,28,19,22,9,35,6,10,5,7,13,22,9,12,11,12,22,9,11,10,15,22,32,23,23,11,12,18
28,SPP,5,1,7,8,8,8,7,7,7,16,7,7,8,7,7,3,9,7,7,12,7,7,7,16,13,7,7,7,7,7,7,7,16,7,7,7,7,8,4,5,16
