NUM,CALL,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,2.4,3.1,3.2,3.3,3.4,3.5,4.1,4.2,4.3,4.4,5.1,5.2,5.3,5.4,5.5,6.1,6.2,6.3,6.4,7.1,7.2,7.3,7.4,7.5,8.1,8.2,8.3,8.4,9.1,9.2,9.3,9.4,9.5
1,CALCAN,,2,1,,,,,,,4,1,,,,3,1,,,5,1,,,,6,4,,,2,,,,,,,,,,,,,
2,ANDPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BETNAN,,1,,,,4,,,,4,,,,,1,,,,3,3,5,,,8,10,,,20,9,1,,,23,3,2,,4,4,,,
4,CASTET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,CARBIG,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,1,,,1,9,1,1,1
6,EMPNIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ERIVAG,10,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,LEDPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,PETFRI,2,6,6,3,5,3,4,6,5,,2,4,3,4,4,5,3,5,5,3,4,4,3,2,1,5,4,3,1,4,5,3,3,3,3,3,3,3,4,5,4
10,RUBCHA,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
11,SALPUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,VACVIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,DEAD,3,1,,,,,1,,,3,,,,,4,,,,4,,,,,,,,,,,,,,,2,,,,,,,
17,LITTER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18,TUSSOCK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,MOSS,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
20,LICHEN,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,VOLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,BARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,FRAME,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
24,MAX,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
25,MAXSPP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,GROUND,73,87,92,91,97,86,90,93,100,84,86,86,98,96,88,92,96,91,88,86,92,93,89,90,87,81,96,90,81,85,82,95,95,83,93,96,89,93,98,97,96
27,CANOPY,48,97,43,37,55,64,39,39,56,82,33,29,52,31,41,45,41,38,48,37,71,40,33,42,50,32,43,70,43,55,32,44,82,58,74,40,7,68,52,45,54
28,SPP,1,1,9,9,7,3,9,9,9,3,7,9,9,9,9,9,9,9,3,9,3,9,9,3,3,9,9,3,3,3,9,9,3,3,3,9,9,3,9,9,9
