NUM,CALL,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,2.4,3.1,3.2,3.3,3.4,3.5,4.1,4.2,4.3,4.4,5.1,5.2,5.3,5.4,5.5,6.1,6.2,6.3,6.4,7.1,7.2,7.3,7.4,7.5,8.1,8.2,8.3,8.4,9.1,9.2,9.3,9.4,9.5
1,CALCAN,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,
2,ANDPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BETNAN,3,,10,,,10,,2,,,1,4,3,,,2,,,,3,3,,,,2,,,12,15,3,,3,8,1,1,,3,5,,,
4,CASTET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,CARBIG,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,1,,2,,,2,,,,,,,,,
6,EMPNIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ERIVAG,14,7,6,,6,6,2,2,7,2,4,2,3,4,2,1,7,6,2,1,2,5,3,1,1,4,2,1,2,5,21,2,,3,3,5,,,2,8,5
8,LEDPAL,1,3,,,2,,,,,7,7,3,,2,23,8,,,11,14,3,4,,5,7,2,5,12,6,4,,,,,3,,,,,,
9,PETFRI,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,RUBCHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
11,SALPUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,
12,VACVIT,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
13,VACULI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,DEAD,,2,1,,,2,3,1,,3,7,,,,2,4,,,,,,,,4,,,1,8,9,,,,6,3,,,4,,,2,
17,LITTER,,1,,,,,1,,,1,1,1,,,,1,,,1,1,1,,1,1,1,1,1,1,1,1,,,,,,,,,,,
18,TUSSOCK,1,,1,1,1,1,1,1,1,1,,,1,1,,,1,1,,,,1,1,,,,,,1,1,,1,1,1,1,1,1,1,1,1,1
19,MOSS,,,,,1,,,,,,1,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,
20,LICHEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,VOLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
22,BARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,FRAME,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
24,MAX,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
25,MAXSPP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,GROUND,79,97,83,82,96,78,85,78,78,82,91,88,77,81,78,81,93,79,79,86,84,83,87,75,87,86,88,73,83,83,87,68,73,79,63,63,73,58,75,77,66
27,CANOPY,32,37,45,14,46,38,29,44,27,27,68,53,49,26,30,36,43,30,18,39,45,24,26,39,44,30,29,34,44,42,52,15,27,42,21,11,44,22,29,33,9
28,SPP,3,7,3,7,7,3,7,3,7,16,1,3,3,7,8,3,7,7,8,7,3,7,7,1,7,7,8,7,3,3,3,7,3,3,3,7,3,3,7,7,7
